store;website;sku;price;special_from_date;special_to_date;special_price
admin;base;9781452103068;9.92;30/12/99;30/12/99;.00
admin;base;9781452109718;9.92;30/12/99;30/12/99;.00
admin;base;9781452114316;12.40;30/12/99;30/12/99;.00
admin;base;9781452123349;16.53;30/12/99;30/12/99;.00
admin;base;9781452133553;11.57;30/12/99;30/12/99;.00
admin;base;9781452140230;9.92;30/12/99;30/12/99;.00
admin;base;9781594204944;21.15;30/12/99;30/12/99;.00
admin;base;9781614282624;78.51;30/12/99;30/12/99;.00
admin;base;9781614282921;114.88;30/12/99;30/12/99;.00
admin;base;9781780672717;21.49;30/12/99;30/12/99;.00
admin;base;9781780673073;32.23;30/12/99;30/12/99;.00
admin;base;9781780674124;16.53;30/12/99;30/12/99;.00
admin;base;9781780674186;18.18;30/12/99;30/12/99;.00
admin;base;9781780675572;28.93;30/12/99;30/12/99;.00
admin;base;9781780675787;28.93;30/12/99;30/12/99;.00
admin;base;9781851778270;44.63;30/12/99;30/12/99;.00
admin;base;9781856697224;21.49;30/12/99;30/12/99;.00
admin;base;9783836515337;48.08;30/12/99;30/12/99;.00
admin;base;9783836527934;48.08;30/12/99;30/12/99;.00
admin;base;9783836532341;48.08;30/12/99;30/12/99;.00
admin;base;9783836533102;28.85;30/12/99;30/12/99;.00
admin;base;9783836535700;144.23;30/12/99;30/12/99;.00
admin;base;9783836536011;12.50;30/12/99;30/12/99;.00
admin;base;9783836536219;48.08;30/12/99;30/12/99;.00
admin;base;9783836538947;28.85;30/12/99;30/12/99;.00
admin;base;9783836539456;48.08;30/12/99;30/12/99;.00
admin;base;9783836539708;28.85;30/12/99;30/12/99;.00
admin;base;9783836542401;480.77;30/12/99;30/12/99;.00
admin;base;9783836547963;48.08;30/12/99;30/12/99;.00
admin;base;9783836554787;28.85;30/12/99;30/12/99;.00
admin;base;9783836557979;40.38;30/12/99;30/12/99;.00
admin;base;9783869302645;38.02;30/12/99;30/12/99;.00
admin;base;9783869307138;27.27;30/12/99;30/12/99;.00
admin;base;9783869308159;17.36;30/12/99;30/12/99;.00
admin;base;9931NBT;95.04;30/12/99;30/12/99;.00
admin;base;A0040PEF160309W;467.77;18/01/16;31/12/50;233.88
admin;base;A0100W160101W;423.14;18/01/16;31/12/50;211.57
admin;base;A010155541555;803.31;18/01/16;31/12/50;401.65
admin;base;A018091001555;219.01;18/01/16;31/12/50;109.92
admin;base;A031405271555;776.86;;;
admin;base;A03325226A0555;219.01;18/01/16;31/12/50;109.92
admin;base;A0340W16XW16;388.43;18/01/16;31/12/50;194.21
admin;base;A04014134A1555;823.14;;;
admin;base;A040191401888;272.73;18/01/16;31/12/50;136.36
admin;base;A04034140A1317;245.45;;;
admin;base;A0416521315;1114.88;15/06/15;31/12/50;557.85
admin;base;A041755461606;2722.31;18/01/16;31/12/50;1361.16
admin;base;A042505381555;808.26;30/12/99;30/12/99;.00
admin;base;A042705261555;401.65;;;
admin;base;A04295531555;805.79;15/06/15;31/12/50;403.31
admin;base;A044255261555;576.03;18/01/16;31/12/50;288.43
admin;base;A044405621001;658.68;;;
admin;base;A048191001555;364.46;18/01/16;31/12/50;182.64
admin;base;A04865031115;453.72;15/06/15;31/12/50;227.27
admin;base;A050455191555;602.48;18/01/16;31/12/50;301.65
admin;base;A05125264A1888;633.88;18/01/16;31/12/50;317.36
admin;base;A060855191002;1401.65;18/01/16;31/12/50;700.83
admin;base;A060855191555;1401.65;18/01/16;31/12/50;700.83
admin;base;A061555561029;2454.55;18/01/16;31/12/50;1227.27
admin;base;A06205245A1555;1256.20;18/01/16;31/12/50;628.10
admin;base;A07014140A1555;123.14;;;
admin;base;A070191401002;132.23;18/01/16;31/12/50;66.12
admin;base;A07024140A1555;162.81;;;
admin;base;A07062401001;100.83;;;
admin;base;A07062401505;100.83;;;
admin;base;A07062401555;100.83;;;
admin;base;A070655401002;123.14;18/01/16;31/12/50;61.98
admin;base;A070805401002;123.14;;;
admin;base;A07122401555;111.57;;;
admin;base;A07155240A1002;85.12;18/01/16;31/12/50;42.98
admin;base;A07155240A1555;85.12;18/01/16;31/12/50;42.98
admin;base;A07162401001;100.83;;;
admin;base;A08014134A1112;658.68;;;
admin;base;A090191001555;397.52;18/01/16;31/12/50;199.17
admin;base;A090291001555;306.61;18/01/16;31/12/50;153.72
admin;base;A090391001130;352.07;18/01/16;31/12/50;176.03
admin;base;A09072001094;669.42;;;
admin;base;A09105200A3095;257.02;18/01/16;31/12/50;128.93
admin;base;A09305200A5095;1113.22;18/01/16;31/12/50;557.02
admin;base;A1037AC00MY090A;442.15;18/01/16;31/12/50;221.49
admin;base;A1037AC00MY090B;442.15;18/01/16;31/12/50;221.49
admin;base;A12035241A0002;149.59;18/01/16;31/12/50;75.21
admin;base;A12035241A0555;149.59;18/01/16;31/12/50;75.21
admin;base;A12195240A1555;145.45;18/01/16;31/12/50;72.73
admin;base;A170123291297;80.17;;;
admin;base;A170181050606;268.60;18/01/16;31/12/50;134.71
admin;base;A170605271001;1316.53;;;
admin;base;A170705271555;1395.04;;;
admin;base;A170981060555;129.75;18/01/16;31/12/50;65.29
admin;base;A17115226A0555;219.01;18/01/16;31/12/50;109.92
admin;base;A190123280001;60.33;;;
admin;base;A190223151297;60.33;;;
admin;base;A191423330001;66.94;;;
admin;base;A191423330555;66.94;;;
admin;base;A192481070555;69.42;18/01/16;31/12/50;34.71
admin;base;A200159620555;28.10;18/01/16;31/12/50;14.05
admin;base;A2035235A1001;171.90;18/01/16;31/12/50;85.95
admin;base;A2035235A1293;171.90;18/01/16;31/12/50;85.95
admin;base;A21092G00MY090L;531.40;18/01/16;31/12/50;266.12
admin;base;A26586117DMD991;134.71;;;
admin;base;A26586126BAB990;166.94;;;
admin;base;A26786127CAC990;147.11;;;
admin;base;A2765F035BBB990;185.95;;;
admin;base;A2BLACK;941.32;18/01/15;31/12/50;659.50
admin;base;A310281290555;40.50;18/01/16;31/12/50;20.66
admin;base;A338091001555;215.70;18/01/16;31/12/50;108.26
admin;base;A360105751555;219.01;;;
admin;base;A36015581888;247.93;05/08/15;31/12/50;123.97
admin;base;A360654700029;279.34;18/01/16;31/12/50;139.67
admin;base;A360654700071;279.34;18/01/16;31/12/50;139.67
admin;base;A360654700555;279.34;18/01/16;31/12/50;139.67
admin;base;A360654720606;328.10;18/01/16;31/12/50;164.46
admin;base;A360705720555;401.65;;;
admin;base;A360805720555;279.34;;;
admin;base;A420881060555;101.65;18/01/16;31/12/50;51.24
admin;base;A421381050606;138.84;18/01/16;31/12/50;69.42
admin;base;A471881200555;38.02;18/01/16;31/12/50;19.01
admin;base;A473681200555;32.23;18/01/16;31/12/50;16.53
admin;base;A5PINK;1007.44;18/01/15;31/12/50;705.79
admin;base;A610152110297;47.93;;;
admin;base;A610152110555;47.93;;;
admin;base;A6105543926;81.82;18/01/15;31/12/50;57.85
admin;base;A610959891555;80.99;;;
admin;base;A612623091297;53.72;;;
admin;base;A612823061297;86.78;;;
admin;base;A613023050297;76.86;;;
admin;base;A613023050555;76.86;;;
admin;base;A740280541555;681.82;15/06/15;31/12/50;341.32
admin;base;A740380541555;503.31;15/06/15;31/12/50;252.07
admin;base;A74038054A1095;727.27;18/01/16;31/12/50;363.64
admin;base;A74068056A0555;1198.35;18/01/16;31/12/50;599.17
admin;base;A741380011555;642.98;;;
admin;base;A741480011001;591.74;;;
admin;base;A741980020001;1111.57;;;
admin;base;A743080020001;1026.45;18/01/16;31/12/50;513.22
admin;base;A74308002055;857.02;18/01/16;31/12/50;428.93
admin;base;A746080061555;1495.04;18/01/16;31/12/50;747.93
admin;base;A7493800227;809.92;18/01/16;31/12/50;404.96
admin;base;A74938002299;809.92;18/01/16;31/12/50;404.96
admin;base;A749480020555;854.55;;;
admin;base;A74958002125;1026.45;18/01/16;31/12/50;513.22
admin;base;A74958002420;1026.45;18/01/16;31/12/50;513.22
admin;base;A749582501555;665.29;18/01/16;31/12/50;333.06
admin;base;A749682501555;513.22;18/01/16;31/12/50;257.02
admin;base;A749782501555;330.58;18/01/16;31/12/50;165.29
admin;base;A749882511100;332.23;18/01/16;31/12/50;166.12
admin;base;A749982511100;854.55;18/01/16;31/12/50;427.27
admin;base;A750380101888;1026.45;18/01/16;31/12/50;513.22
admin;base;A750682071093;665.29;18/01/16;31/12/50;333.06
admin;base;A750782071093;513.22;18/01/16;31/12/50;257.02
admin;base;A750882071093;553.72;18/01/16;31/12/50;276.86
admin;base;A750982071093;490.91;18/01/16;31/12/50;245.45
admin;base;A751282071504;598.35;18/01/16;31/12/50;299.17
admin;base;A752280012001;513.22;18/01/16;31/12/50;257.02
admin;base;A75988051A1112;640.50;;;
admin;base;A760480051888;2890.08;18/01/16;31/12/50;1445.45
admin;base;A760480541555;393.39;15/06/15;31/12/50;196.69
admin;base;A76048054A2095;981.82;18/01/16;31/12/50;490.91
admin;base;A760580020555;1472.73;18/01/16;31/12/50;736.36
admin;base;A762182101100;1111.57;18/01/16;31/12/50;556.20
admin;base;A76988251A1317;490.91;;;
admin;base;A769982501555;423.97;18/01/16;31/12/50;212.40
admin;base;A76998250A1555;423.97;;;
admin;base;A771080082888;107.44;18/01/16;31/12/50;53.72
admin;base;A77118401606;254.55;18/01/16;31/12/50;127.27
admin;base;A797783031100;39.67;18/01/16;31/12/50;19.83
admin;base;A79858303A1317;57.85;30/12/99;30/12/99;.00
admin;base;A800180012555;254.55;;;
admin;base;A80018054A1095;156.20;18/01/16;31/12/50;78.51
admin;base;A80048055A1555;185.12;18/01/16;31/12/50;92.56
admin;base;A800680020555;185.12;;;
admin;base;A800780010001;169.42;18/01/16;31/12/50;85.12
admin;base;A800780010001*;169.42;;;
admin;base;A80078001125;169.42;18/01/16;31/12/50;85.12
admin;base;A80078001299;169.42;18/01/16;31/12/50;85.12
admin;base;A80078056A0555;185.12;18/01/16;31/12/50;92.56
admin;base;A800980040606;169.42;;;
admin;base;A801280070555;169.42;18/01/16;31/12/50;85.12
admin;base;A801280070555*;169.42;;;
admin;base;A802380061555;185.12;18/01/16;31/12/50;92.56
admin;base;A80338001555;330.58;18/01/16;31/12/50;165.29
admin;base;A812082071093;341.32;18/01/16;31/12/50;171.07
admin;base;A840380020555;832.23;18/01/16;31/12/50;416.53
admin;base;A84998051A1555;341.32;;;
admin;base;A849982501555;254.55;18/01/16;31/12/50;127.27
admin;base;A851484011888;73.55;18/01/16;31/12/50;37.19
admin;base;A851584011888;73.55;18/01/16;31/12/50;37.19
admin;base;A851684011888;73.55;18/01/16;31/12/50;37.19
admin;base;A851784011888;73.55;18/01/16;31/12/50;37.19
admin;base;A851884011888;73.55;18/01/16;31/12/50;37.19
admin;base;A90018054A1095;770.25;18/01/16;31/12/50;385.12
admin;base;A90028054A2095;1885.95;18/01/16;31/12/50;942.98
admin;base;A909982501555;814.88;18/01/16;31/12/50;407.44
admin;base;A91228401606;341.32;18/01/16;31/12/50;171.07
admin;base;A914184017606;279.34;18/01/16;31/12/50;139.67
admin;base;A91978450A0606;169.42;;;
admin;base;A91998401606;82.64;18/01/16;31/12/50;41.32
admin;base;A91998450A0606;152.07;;;
admin;base;A95610BLACK;45.45;15/06/15;31/12/50;27.27
admin;base;AA001;122.31;15/10/13;31/12/50;91.74
admin;base;AA004;122.31;15/10/13;31/12/50;91.74
admin;base;AA0068S44156900;2409.09;18/01/16;31/12/50;1204.96
admin;base;AA007443995001F;1185.95;18/01/16;31/12/50;593.39
admin;base;AA1336MULTI;166.94;05/08/15;31/12/50;50.41
admin;base;AA6387MULTI;99.17;30/12/99;30/12/99;.00
admin;base;AA65DAMVAR36;205.79;18/01/15;31/12/50;144.63
admin;base;AA8094CONAVY;33.88;18/01/16;31/12/50;27.27
admin;base;AAD64BVAR1;266.12;18/01/15;31/12/50;186.78
admin;base;AAD65AMVAR26;205.79;18/01/15;31/12/50;144.63
admin;base;AAD69CMVAR26;217.36;18/01/15;31/12/50;152.89
admin;base;AAF06AVAR4;437.19;18/01/15;31/12/50;306.61
admin;base;AAF08AVAR4;390.91;18/01/15;31/12/50;274.38
admin;base;AAF09BVAR4;428.10;18/01/15;31/12/50;300.00
admin;base;AAF12BVAR1;344.63;18/01/15;31/12/50;241.32
admin;base;AAF20CMVAR95;344.63;18/01/15;31/12/50;241.32
admin;base;AAF20CMVAR98;344.63;18/01/15;31/12/50;241.32
admin;base;AAF21CMVAR38;390.91;18/01/15;31/12/50;274.38
admin;base;AAF23CMVAR98;404.96;18/01/15;31/12/50;283.47
admin;base;AAJ44AVAR1;344.63;18/01/15;31/12/50;241.32
admin;base;AATERESTRIPES;182.64;15/06/15;31/12/50;109.92
admin;base;AB0174860001;446.28;18/01/16;31/12/50;223.14
admin;base;AB9949BORANG;232.23;18/01/16;31/12/50;185.95
admin;base;AB9950WHITE;67.77;18/01/16;31/12/50;54.55
admin;base;AB9951WHITE;101.65;18/01/16;31/12/50;81.82
admin;base;AB9952WHITE;51.24;18/01/16;31/12/50;41.32
admin;base;ABSENTEC01;188.43;30/12/99;30/12/99;.00
admin;base;AC041BERRYORANG;144.63;;;
admin;base;AC041TURQUOISE;144.63;;;
admin;base;AC044MULTI;129.75;;;
admin;base;AC045MULTI;129.75;;;
admin;base;AC0898WHITE;51.24;18/01/16;31/12/50;41.32
admin;base;AC0951BLACK;143.80;18/01/15;31/12/50;100.83
admin;base;AC0970BLACK;236.36;18/01/15;31/12/50;166.12
admin;base;AC0974BLACK;290.08;18/01/15;31/12/50;203.31
admin;base;AC0976BLACK;255.37;18/01/15;31/12/50;179.34
admin;base;AC0998BLACK;71.07;18/01/15;31/12/50;50.41
admin;base;AC0999NAVY;71.07;18/01/15;31/12/50;50.41
admin;base;AC1013NAVY;206.61;18/01/15;31/12/50;144.63
admin;base;AC1016NAVY;206.61;18/01/15;31/12/50;144.63
admin;base;AC1020BLUE;165.29;18/01/15;31/12/50;115.70
admin;base;AC1024BLACK;487.60;18/01/15;31/12/50;341.32
admin;base;AC1030GREY;193.39;18/01/15;31/12/50;135.54
admin;base;AC1045NAVY;197.52;18/01/15;31/12/50;138.84
admin;base;AC1049NAVY;240.50;18/01/15;31/12/50;168.60
admin;base;AC1051NAVY;161.16;18/01/15;31/12/50;113.22
admin;base;AC1075GREEN;537.19;18/01/15;31/12/50;376.03
admin;base;AC1081CAMO;455.37;18/01/15;31/12/50;319.01
admin;base;AC1085CAMO;537.19;18/01/15;31/12/50;376.03
admin;base;AC1089BLACK;909.09;18/01/15;31/12/50;636.36
admin;base;AC1110BLACK;180.99;18/01/15;31/12/50;127.27
admin;base;AC1112BLACK;197.52;18/01/15;31/12/50;138.84
admin;base;AC1114BLACK;214.88;18/01/15;31/12/50;150.41
admin;base;AC3169WHITE;12.40;18/01/16;31/12/50;9.92
admin;base;AC3413BLUE;165.29;18/01/15;31/12/50;115.70
admin;base;AC3422BLUE;79.34;18/01/15;31/12/50;56.20
admin;base;AC3425BLUE;120.66;18/01/15;31/12/50;85.12
admin;base;AC3478CARGO;281.82;18/01/15;31/12/50;197.52
admin;base;AC3480CARGO;240.50;18/01/15;31/12/50;168.60
admin;base;AC3481NAVY;189.26;18/01/15;31/12/50;133.06
admin;base;AC3505BLACK;371.90;18/01/15;31/12/50;260.33
admin;base;AC3514CARGO;214.88;18/01/15;31/12/50;150.41
admin;base;AC3516CARGO;455.37;18/01/15;31/12/50;319.01
admin;base;AC3521BLUE;569.42;18/01/15;31/12/50;399.17
admin;base;AC3527CAMO;801.65;18/01/15;31/12/50;561.16
admin;base;AC3555CAMO;371.90;18/01/15;31/12/50;260.33
admin;base;AC3557BLUE;429.75;18/01/15;31/12/50;300.83
admin;base;AC3561BLUE;264.46;18/01/15;31/12/50;185.12
admin;base;AC3564BLUE;240.50;18/01/15;31/12/50;168.60
admin;base;AC3581COREWT;79.34;18/01/15;31/12/50;56.20
admin;base;AC4977BLACK;214.88;18/01/15;31/12/50;150.41
admin;base;ACB01 001O;86.78;09/01/15;31/12/50;43.80
admin;base;ACKN001BLACK;145.45;18/01/16;31/12/50;102.48
admin;base;ACKN001GREYMARL;145.45;18/01/16;31/12/50;102.48
admin;base;ACKN002NAVY;145.45;18/01/16;31/12/50;102.48
admin;base;ACKN003CHARCOAL;145.45;18/01/16;31/12/50;102.48
admin;base;ACKN006CPINK;145.45;18/01/16;31/12/50;102.48
admin;base;ADWLBS10;400.83;;;
admin;base;AF000;161.16;30/12/99;30/12/99;.00
admin;base;AF001;161.16;30/12/99;30/12/99;.00
admin;base;AF002;161.16;30/12/99;30/12/99;.00
admin;base;AF003;161.16;30/12/99;30/12/99;.00
admin;base;AF004;161.16;30/12/99;30/12/99;.00
admin;base;AF100;161.16;30/12/99;30/12/99;.00
admin;base;AF101;161.16;30/12/99;30/12/99;.00
admin;base;AF102;161.16;30/12/99;30/12/99;.00
admin;base;AF103;161.16;30/12/99;30/12/99;.00
admin;base;AF104;161.16;30/12/99;30/12/99;.00
admin;base;AF10885C02W0051;1157.02;18/01/16;31/12/50;578.51
admin;base;AF10885C20W0202;2119.83;18/01/16;31/12/50;1060.33
admin;base;AF10885CL2W0175;2142.15;18/01/16;31/12/50;1071.07
admin;base;AF280 BDPK;136.36;30/12/99;30/12/99;.00
admin;base;AF280 BLSK;136.36;30/12/99;30/12/99;.00
admin;base;AF280 TQCO;136.36;30/12/99;30/12/99;.00
admin;base;AF4144BLACK;240.50;18/01/15;31/12/50;168.60
admin;base;AF5275BLACK;140.50;05/08/15;31/12/50;42.15
admin;base;AF5338WHITE;61.98;05/08/15;31/12/50;19.01
admin;base;AF5825;209.92;18/01/16;31/12/50;168.60
admin;base;AF6198BLACK;290.08;18/01/15;31/12/50;203.31
admin;base;AF6219;185.95;18/01/16;31/12/50;148.76
admin;base;AF6276BLACK;89.26;18/01/16;31/12/50;71.90
admin;base;AF6296BLACK;397.52;18/01/15;31/12/50;278.51
admin;base;AFRICA01 BKZE;136.36;30/12/99;30/12/99;.00
admin;base;AFRICA01 HOBL;136.36;30/12/99;30/12/99;.00
admin;base;AFRICA01 RDZE;136.36;30/12/99;30/12/99;.00
admin;base;AFRICA02 HOBL;136.36;30/12/99;30/12/99;.00
admin;base;AFRICA03 ZEBK;136.36;30/12/99;30/12/99;.00
admin;base;AFRICA04 HVTQ;136.36;30/12/99;30/12/99;.00
admin;base;AFRICA04 ZERD;136.36;30/12/99;30/12/99;.00
admin;base;AFRICA05 BKBL;136.36;30/12/99;30/12/99;.00
admin;base;AFRICA05 HVGR;136.36;30/12/99;30/12/99;.00
admin;base;AFRICA06 HOBL;136.36;30/12/99;30/12/99;.00
admin;base;AFRICA06 HVBK;136.36;30/12/99;30/12/99;.00
admin;base;AFTER;509.09;30/12/99;30/12/99;.00
admin;base;AFW141;855.37;18/01/15;31/12/50;599.17
admin;base;AGWZSU02;297.52;;;
admin;base;AH0174860001;1090.91;18/01/16;31/12/50;545.45
admin;base;AH0274860001;867.77;18/01/16;31/12/50;433.88
admin;base;AH6331BLACK;71.07;18/01/15;31/12/50;50.41
admin;base;AH6337BLUE;61.98;18/01/15;31/12/50;43.80
admin;base;AIGRETTE TIGER;736.36;10/08/15;31/12/50;368.60
admin;base;AIGRETTE ZEBRA;736.36;10/08/15;31/12/50;368.60
admin;base;AJ006BLUE;297.52;15/06/15;31/12/50;148.76
admin;base;AJ720BLACKWHITE;371.90;18/01/16;31/12/50;260.33
admin;base;AJ720BURGUNDYWH;371.90;18/01/16;31/12/50;260.33
admin;base;AJ724BURGUNDY;285.12;18/01/16;31/12/50;200.00
admin;base;AJ724WHITE;285.12;18/01/16;31/12/50;200.00
admin;base;AJMSW1001100;358.68;15/06/15;31/12/50;215.70
admin;base;ALETE1BLACK;242.98;18/01/16;31/12/50;121.49
admin;base;ALIM101BORDEAUX;717.36;18/01/15;31/12/50;502.48
admin;base;ALIM104NUDE;717.36;18/01/15;31/12/50;502.48
admin;base;ALLTHATGLITTERS;74.38;30/12/99;30/12/99;.00
admin;base;ALTE1571P;1495.04;18/01/15;31/12/50;1047.11
admin;base;ALTE1573P;1495.04;18/01/15;31/12/50;1047.11
admin;base;ALYNADRESSCHARD;1048.76;18/01/16;31/12/50;524.79
admin;base;ALYSSA;206.61;18/01/15;31/12/50;144.63
admin;base;AM0193S44579900;1074.38;18/01/15;31/12/50;752.07
admin;base;AM0205SX9515143;5578.51;18/01/15;31/12/50;3904.96
admin;base;AM0307S44156900;1206.61;18/01/16;31/12/50;603.31
admin;base;AM0391X8131900;2454.55;18/01/16;31/12/50;1227.27
admin;base;AM0393X8131900;1966.94;18/01/16;31/12/50;983.47
admin;base;AM040030144470;491.74;18/01/16;31/12/50;246.28
admin;base;AM0559X7818900;1764.46;18/01/16;31/12/50;882.64
admin;base;AM056030144470;557.85;18/01/16;31/12/50;279.34
admin;base;AM056739021900;780.99;18/01/16;31/12/50;390.91
admin;base;AM06109165961;2041.32;15/06/15;31/12/50;1020.66
admin;base;AM0621SX9475133;1743.80;18/01/16;31/12/50;871.90
admin;base;AM0650S44487900;1632.23;18/01/16;31/12/50;816.53
admin;base;AM0664S30144470;537.19;18/01/16;31/12/50;268.60
admin;base;AM202A450L0120;657.02;15/06/15;31/12/50;394.21
admin;base;AM557A854AL0020;2409.09;15/06/15;31/12/50;1445.45
admin;base;AM779Y601L0010;372.73;15/06/15;31/12/50;223.97
admin;base;AMAZONIAN BLK;161.16;30/12/99;30/12/99;.00
admin;base;AMAZONIAN WHT;161.16;30/12/99;30/12/99;.00
admin;base;AMBASSADOR 2005;388.43;30/12/99;30/12/99;.00
admin;base;AMMONE;161.16;;;
admin;base;AMQ4156/S 08V;211.57;27/11/14;30/12/50;105.79
admin;base;AMQ4194/S 807;216.53;30/12/99;30/12/99;.00
admin;base;AMQ4195/S 807;231.40;30/12/99;30/12/99;.00
admin;base;AMQ4198/S 85K;289.26;30/12/99;30/12/99;.00
admin;base;AMQ4210/S CIE;239.67;27/11/14;30/12/50;119.83
admin;base;AMQ4242/S GNK;266.12;30/12/99;30/12/99;.00
admin;base;AMQ4245/S 2IC;211.57;30/12/99;30/12/99;.00
admin;base;AMQ4245/S 807;211.57;30/12/99;30/12/99;.00
admin;base;AMQ4251/S 8JE;218.18;30/12/99;30/12/99;.00
admin;base;AMQ4251/S 8JF;218.18;30/12/99;30/12/99;.00
admin;base;AMQ4273/S FT4;271.07;30/12/99;30/12/99;.00
admin;base;AN4657BLACK;40.50;18/01/15;31/12/50;28.93
admin;base;AN4660BLACK;49.59;18/01/15;31/12/50;34.71
admin;base;ANDR302;3771.07;18/01/15;31/12/50;2640.50
admin;base;ANDROMEDA;191.74;18/01/15;31/12/50;134.71
admin;base;ANGEL15C01;114.88;30/12/99;30/12/99;.00
admin;base;ANGELLIGHT15C01;152.07;30/12/99;30/12/99;.00
admin;base;ANKADRESSMOONLI;1417.36;18/01/16;31/12/50;709.09
admin;base;ANOREXXXY 510;249.59;30/12/99;30/12/99;.00
admin;base;ANSELMEMM3BLUE;384.30;30/12/99;30/12/99;.00
admin;base;ANTO BLK/TORT;119.01;30/12/99;30/12/99;.00
admin;base;AO2592;396.69;18/01/16;31/12/50;317.36
admin;base;AO2602;247.93;18/01/16;31/12/50;198.35
admin;base;AO2607CAMO;148.76;18/01/16;31/12/50;119.01
admin;base;AO4571;1074.38;18/01/16;31/12/50;859.50
admin;base;AP4762;1322.31;18/01/16;31/12/50;1057.85
admin;base;AP4768;371.90;18/01/16;31/12/50;297.52
admin;base;AP4893;289.26;18/01/16;31/12/50;231.40
admin;base;AP67C3SUN;260.33;30/12/99;30/12/99;.00
admin;base;AP67C4SUN BLK/S;200.00;30/12/99;30/12/99;.00
admin;base;APOLONIACHALK;614.88;10/08/15;31/12/50;307.44
admin;base;APOLONIAPEARL;614.88;10/08/15;31/12/50;307.44
admin;base;APXA239BU68A;107.44;30/12/99;30/12/99;.00
admin;base;APXA239BU68S;107.44;30/12/99;30/12/99;.00
admin;base;APXA4643L7551;169.42;;;
